,galex_objid,sdss_objid,ra,dec,u,g,r,i,z,nuv_mag,fuv_mag,classs
1435,6374680547728294462,1237664820363395220,189.297297444198,38.625539176215206,19.0997085571289,17.9321231842041,17.259841918945302,16.865047454834002,16.6442756652832,20.063304901123,20.303020477294897,GALAXY
1440,6374680549875778773,1237662223531376774,187.12494961663398,38.8713023098671,18.5806484222412,17.4044322967529,16.9441204071045,16.6536655426025,16.4695224761963,19.331844329834002,19.648859024047898,GALAXY
1441,6374680549875781182,1237662224068182137,186.95394658357898,39.296911067192895,18.5481967926025,17.366828918457,16.8113803863525,16.4666614532471,16.2630748748779,18.962537765502898,19.6356563568115,GALAXY
1442,6374680549875781325,1237662224068182156,187.004288242076,39.3153885160727,19.6881332397461,18.549085617065398,17.8537330627441,17.4647312164307,17.215913772583,19.910902023315398,20.0924282073975,GALAXY
1443,6374680549875781346,1237662224068182265,186.960493898612,39.3093948354199,20.619663238525398,20.4642219543457,20.2726554870605,20.2238159179688,19.9077072143555,21.4369831085205,21.971616744995103,QSO
1446,6374680550949520154,1237662223530918230,185.78423327935397,38.843699761877495,22.374698638916,21.333532333374,20.3327312469482,19.459119796752898,18.9130916595459,22.2893714904785,22.6232604980469,GALAXY
1447,6374680550949520320,1237662223530786901,185.413304443629,38.875718897725896,18.633810043335,17.531541824340803,16.9682445526123,16.626428604126,16.4196605682373,19.239294052124,19.431919097900398,GALAXY
1448,6374680550949520478,1237662223530787028,185.372880643503,38.9098514147048,20.4292945861816,19.901433944702102,19.826734542846697,19.4446640014648,19.249097824096697,20.528509140014602,21.8180618286133,QSO
1454,6374680552023262948,1237662224067330121,184.451397982177,39.1754390901533,18.29416847229,17.366382598877,17.092248916626,16.9576835632324,16.8482933044434,19.2160797119141,19.6076393127441,GALAXY
1459,6374680553097005061,1237662224066936903,183.30004280528098,39.3460205750252,19.8455410003662,19.0126361846924,18.5635070800781,18.213031768798803,18.1037616729736,20.5929203033447,20.9038772583008,GALAXY
1466,6374680557391971799,1237664819290243130,190.874708553312,37.7210046598305,19.9248638153076,19.762891769409197,19.5270042419434,19.6639633178711,19.790828704834002,20.0752391815186,20.472835540771502,QSO
1467,6374680557391971800,1237664819290308676,191.080862758423,37.7239010527729,20.3290176391602,19.8195972442627,19.9017124176025,19.849407196044897,19.7493457794189,21.6056613922119,21.4612789154053,QSO
1468,6374680557391971800,1237664819290308676,191.080862758423,37.7239010527729,20.3290176391602,19.8195972442627,19.9017124176025,19.849407196044897,19.7493457794189,21.6056613922119,21.4612789154053,QSO
1469,6374680558465717129,1237664820363526346,189.683131531139,38.4855186203384,20.5268669128418,20.4349765777588,20.1916408538818,20.1831951141357,20.355806350708,21.0727481842041,22.155143737793,QSO
1470,6374680558465717297,1237664820363526241,189.66170247104802,38.504058860301,20.2824172973633,19.781682968139602,19.988410949707,20.2338275909424,20.4485168457031,20.5199241638184,20.9346752166748,STAR
1478,6374680560613196469,1237664819288932429,187.13975987709702,37.7740796197959,19.896951675415,19.909591674804698,20.3121032714844,20.651800155639602,20.9338874816895,19.2367382049561,19.005413055419897,STAR
1479,6374680560613202330,1237664820362739769,187.341456092518,38.6400509516714,19.137279510498,17.9562759399414,17.6242637634277,17.325611114502,17.180740356445302,19.589403152465803,19.756462097168,GALAXY
1486,6374680561686940192,1237664819825410172,186.055098754306,38.254000458084896,20.225721359252898,19.9606666564941,19.659809112548803,19.8250980377197,19.984849929809602,20.3757553100586,21.3897476196289,QSO
1490,6374680562760681789,1237664819825082466,185.055017329864,38.2042839373227,18.3060092926025,17.4143772125244,17.2457389831543,17.0339622497559,17.0238647460938,18.6341876983643,19.1428184509277,GALAXY
1492,6374680563834422042,1237664338792153253,183.35105823040502,38.068119499624,20.439893722534197,19.997173309326197,19.7223815917969,19.040363311767603,18.5241527557373,20.352525711059602,20.4799766540527,STAR
1493,6374680563834422156,1237664338792087663,183.088751157514,38.0999805029546,18.6448040008545,17.6914329528809,17.253545761108402,16.9113426208496,16.7871074676514,19.732774734497102,20.3734970092773,GALAXY
1494,6374680563834424217,1237664820361494685,183.82498002345298,38.5746213547312,18.9124374389648,17.9171752929688,17.5718479156494,17.3254127502441,17.2714767456055,19.610141754150398,20.34299659729,GALAXY
1503,6374680569203131777,1237664818216042549,189.506458894551,36.8459040271625,20.3607959747314,20.0388202667236,19.9281272888184,19.9006023406982,19.6696529388428,20.034854888915998,20.4152660369873,QSO
1504,6374680569203134134,1237664818752979014,189.83635366557598,37.2819428891274,20.154352188110398,19.8994064331055,19.7945671081543,19.961656570434602,19.6912212371826,19.963314056396502,21.6328563690186,QSO
1524,6374680575645582373,1237664337718280352,183.00924598992802,37.119168492053106,19.7115707397461,18.6176795959473,17.7210292816162,17.3046474456787,17.0745944976807,20.441089630127,20.549846649169897,GALAXY
1525,6374680575645582774,1237664337718083728,182.42970580908198,37.1900364731322,18.818462371826197,17.6121520996094,17.0349712371826,16.7048358917236,16.5053577423096,19.764949798584002,20.0571002960205,GALAXY
1526,6374680575645583060,1237664337718411390,183.31057003959899,37.2399324133499,19.4151725769043,18.151180267334002,17.623849868774396,17.3045902252197,17.0825462341309,20.2803573608398,20.9864253997803,GALAXY
1530,6374680576719323835,1237664337717821557,181.66224227846803,37.158159550742795,19.1601333618164,18.102891921997102,17.461145401001,17.0666389465332,16.8485279083252,20.1155033111572,20.961971282959002,GALAXY
1531,6374680576719324079,1237664337717821528,181.548933845109,37.2233107969504,19.477064132690398,18.2585601806641,17.5820827484131,17.1971759796143,16.9429759979248,19.9322891235352,20.2090435028076,GALAXY
1532,6374680576719324401,1237664818750095535,181.42783329984798,37.294379293258,19.1724548339844,17.900222778320302,17.1225433349609,16.754217147827102,16.4711837768555,20.012279510498,21.267559051513697,GALAXY
1533,6374680576719324799,1237664818750160995,181.63732419339502,37.4032971876421,19.290376663208,17.601900100708,16.798194885253903,16.375371932983402,16.0577659606934,20.3124313354492,21.4240093231201,GALAXY
1534,6374680576719324967,1237664818750226599,181.937059052581,37.4206330097642,19.595539093017603,18.331623077392603,17.7085819244385,17.403636932373,17.1230716705322,20.1679725646973,20.9198360443115,GALAXY
1535,6374680576719325228,1237664338254823566,182.00507427917998,37.4814954516335,19.643131256103498,18.4703311920166,17.784610748290998,17.3938236236572,17.1409034729004,20.3367195129395,20.420179367065398,GALAXY
1536,6374680576719325929,1237664338254889021,182.09354976914798,37.616250847493795,21.243972778320302,20.3275966644287,19.765611648559602,19.4637718200684,19.092182159423803,21.6302471160889,22.0246772766113,QSO
1544,6374680577793066690,1237664818749702315,180.400114940281,37.4005068744375,19.3787002563477,18.0329265594482,17.33811378479,17.0139675140381,16.7572631835938,20.1110153198242,20.7011108398438,GALAXY
1545,6374680577793068846,1237664338791170231,180.51675899664502,37.8587026686544,18.9656162261963,18.052322387695302,17.7865257263184,17.5525245666504,17.5155200958252,19.588222503662102,19.9245166778564,GALAXY
1548,6374680578866811063,1237664817679171808,189.61750855811798,36.5006913851861,20.7495422363281,20.399593353271502,20.1883525848389,19.806325912475604,19.7894611358643,21.737096786499,22.0334358215332,QSO
1556,6374680581014294154,1237664817678123216,186.61175054930197,36.5397792312458,20.8604965209961,20.4985046386719,20.3646602630615,20.611614227294897,20.297420501709002,20.5756568908691,21.3853759765625,QSO
1560,6374680582088032897,1237665129617948915,185.690494430231,36.038441316591296,21.5326461791992,21.306884765625,19.9891586303711,21.569534301757802,19.927598953247102,21.7864074707031,21.176654815673803,QSO
1565,6374680583161774674,1237665129617686583,185.01510430499198,36.0315414530881,18.569631576538104,18.286979675293,18.2571659088135,18.3513469696045,18.2097263336182,18.660551071167,20.270637512207,QSO
1568,6374680585309262222,1237664337181212820,182.36707742249698,36.7071829677061,19.553846359252898,18.1574211120605,17.5588493347168,17.1796092987061,16.987676620483402,20.3786792755127,21.305719375610398,GALAXY
1573,6374680586383000527,1237664336643883197,181.093293675918,36.2857435669597,19.529146194458,18.1601829528809,17.4498615264893,17.0873851776123,16.810846328735398,20.070198059082,21.107593536377,GALAXY
1574,6374680586383001140,1237664817676222545,181.222032736238,36.432624019517895,18.5642318725586,17.4208850860596,16.9692115783691,16.7099475860596,16.5573310852051,19.3457431793213,19.8045978546143,GALAXY
1575,6374680586383003024,1237664818213224637,181.556928604053,36.8415633894362,19.5443744659424,18.347843170165998,17.7138137817383,17.364791870117198,17.1858806610107,19.9900856018066,20.721744537353498,GALAXY
1582,6374680588530485537,1237665025442382038,186.17655737592602,35.404237524516894,20.7902812957764,20.3490104675293,20.2335987091064,20.07546043396,19.8927917480469,20.923725128173803,21.943250656127898,QSO
1583,6374680588530486264,1237665129081339933,186.398883189345,35.5362332514326,19.5041179656982,18.1720066070557,17.398870468139602,16.980718612670902,16.7672271728516,20.284404754638697,20.6222820281982,GALAXY
1584,6374680588530487230,1237665025979252878,186.209739696406,35.7228654234836,19.8013916015625,18.3826885223389,17.6957683563232,17.271993637085,17.028387069702102,20.9387588500977,21.5909595489502,GALAXY
1585,6374680588530487828,1237665129618014384,185.947694171303,35.847447542768,19.9809951782227,19.2658748626709,18.404483795165998,18.0766296386719,17.707078933715803,20.780138015747102,22.7120532989502,GALAXY
1587,6374715711699289342,1237661966361231498,199.699299651404,40.8355572356623,19.9655990600586,18.336460113525398,17.2261600494385,16.760601043701197,16.3653411865234,21.0313472747803,21.1362361907959,GALAXY
1588,6374715711699290387,1237662193994498157,199.770389854926,40.9921230864577,19.5146522521973,18.1827144622803,17.5940341949463,17.242486953735398,17.0019817352295,20.3539409637451,21.0606365203857,GALAXY
1593,6374715712773030292,1237662193994432761,199.480767697208,40.96307829469001,21.1509399414063,20.7490196228027,20.8471183776855,20.7344741821289,20.6754055023193,22.281713485717802,21.538757324218803,QSO
1594,6374715712773030649,1237662193994235945,199.025183223937,41.067991889786704,19.56813621521,18.2387390136719,17.697942733764602,17.3463535308838,17.1748142242432,20.2192211151123,20.917631149292,GALAXY
1601,6374715713846772864,1237662193993843188,197.809458399026,41.3107657927806,22.072532653808604,20.1844043731689,18.7254886627197,18.0434799194336,17.6629409790039,22.381492614746104,22.261657714843803,GALAXY
1602,6374715713846773656,1237661966897578043,198.180466176079,41.4528518412177,17.2890300750732,16.019241333007802,15.541282653808599,15.2743406295776,15.073378562927198,17.7546119689941,18.06321144104,GALAXY
1607,6374715714920514453,1237662193993384044,196.31835745912602,41.4326841873186,20.3562164306641,18.7647018432617,17.8237628936768,17.3670501708984,17.0241622924805,21.0641403198242,22.024705886840803,GALAXY
1608,6374715714920516712,1237662194530189462,196.199764764996,41.8352533149279,19.0588970184326,18.043682098388697,17.7240772247314,17.430686950683597,17.228937149047898,19.738473892211896,19.909770965576197,GALAXY
1613,6374715715994258073,1237662194529730722,194.91154842870301,41.9572465578146,18.7431602478027,17.465051651001,16.9519176483154,16.6073303222656,16.4543495178223,19.280227661132802,19.3270378112793,GALAXY
1616,6374715717067999236,1237662194529402940,193.88543040271,41.9750447916971,20.0043125152588,18.7932071685791,17.838716506958,17.4114894866943,17.1283378601074,20.826530456543,21.214654922485398,GALAXY
1617,6374715717067999406,1237662194529468506,194.12226888382,42.0030082083006,19.6271152496338,19.2066707611084,19.170911788940398,18.9812412261963,19.1158447265625,19.892070770263697,20.5166969299316,QSO
1618,6374715717067999691,1237662194529337561,193.69984045806703,42.05074807401021,21.041294097900398,20.434047698974602,20.150722503662102,19.8457870483398,19.6972808837891,21.536554336547898,21.6781692504883,QSO
1621,6374715718141740383,1237661966895612125,192.31859123106702,42.0303130643014,22.0487937927246,20.274002075195302,18.574670791626,17.9997386932373,17.574518203735398,22.9917869567871,21.8840713500977,GALAXY
1622,6374715718141740756,1237662194529009732,192.594834372097,42.0668347841546,19.0696067810059,18.1656455993652,17.7813720703125,17.480712890625,17.271297454834002,19.6742572784424,19.8458042144775,GALAXY
1637,6374715724584193114,1237662193456578650,196.528425767719,40.902549059580394,18.0553417205811,17.005958557128903,16.7962322235107,25.1559200286865,16.4478588104248,18.4527339935303,18.8569259643555,GALAXY
1650,6374715726731676219,1237662193455923265,194.623387194804,41.07524153106029,18.7326374053955,17.2446632385254,16.4922485351563,16.084529876709002,15.8398761749268,19.2917518615723,19.8138370513916,GALAXY
1651,6374715726731676312,1237662193455857857,194.376791720966,41.0949416749444,19.513376235961896,18.220838546752898,17.502025604248,17.139087677002,16.942825317382802,20.399358749389602,21.611021041870103,GALAXY
1652,6374715726731676840,1237662193455857746,194.43623633462897,41.1637590125751,19.003620147705103,18.9445190429688,18.6511383056641,18.63893699646,18.1129474639893,19.4362888336182,19.958265304565398,QSO
1653,6374715726731676996,1237662193455661170,193.764150137265,41.1987478860291,20.3557453155518,19.647935867309602,19.7211475372314,19.648349761962898,19.342515945434602,21.6870956420898,22.0709056854248,QSO
1654,6374715726731676996,1237662193455661170,193.764150137265,41.1987478860291,20.3557453155518,19.647935867309602,19.7211475372314,19.648349761962898,19.342515945434602,21.6870956420898,22.0709056854248,QSO
1657,6374715727805417738,1237662193455333545,192.795243990462,41.201553680736204,20.029972076415998,18.508647918701197,17.597913742065398,17.1466312408447,16.8312129974365,19.8364696502686,20.6773700714111,GALAXY
1658,6374715728879157352,1237662224610754606,203.592878655805,38.2405608487647,18.7287864685059,17.464666366577102,17.0180034637451,16.7539386749268,16.609037399292,19.105970382690398,19.679250717163104,GALAXY
1659,6374715728879159257,1237662225147297863,202.81899208662,38.716280557941396,19.4906120300293,18.1283226013184,17.5792846679688,17.257982254028303,17.080322265625,20.510183334350604,21.0921401977539,GALAXY
1665,6374715731026643143,1237664295295516838,200.239605651185,39.311718112559,19.750501632690398,18.352951049804698,17.780042648315398,17.390752792358402,17.1660499572754,20.766126632690398,21.2403717041016,GALAXY
1670,6374715733174125586,1237662225145856100,198.615523481198,39.374483670731394,20.3130187988281,20.0963497161865,19.8701457977295,20.0009613037109,19.77756690979,20.2821578979492,21.625230789184602,QSO
1671,6374715733174125851,1237662225145594157,197.81652964364602,39.43461035450171,21.2459278106689,20.805644989013697,20.674884796142603,20.4274787902832,20.3136100769043,21.220045089721697,21.7056522369385,QSO
1672,6374715733174127586,1237662225682726985,198.739384404161,39.77877068188,19.0963077545166,17.8735122680664,17.3996200561523,17.083637237548803,16.8930644989014,20.0942707061768,20.3237609863281,GALAXY
